user_id,recommended_items
1487852,636889 1695664 2660436 579292 1513499
1488301,2750191 1074013 2348573 2770160 1086695
1488738,2778525 1244196 1386412 657183 2791339
1488783,1090310 1679143 650831 668146 1953846
1491348,374376 625711 1576126 1287265 2435845
1491384,2356407 1953846 2778525 1244196 1386412
1491492,1325341 546415 788342 1074013 2086041
1491716,569889 650831 1096406 2031981 2024094
1491733,2778525 1244196 1386412 657183 2791339
1491987,2650926 2590469 2348573 1920047 1171271
1492311,2778525 1244196 1386412 657183 2791339
1492369,472040 823512 1053542 931519 823512
1493116,2128544 1056667 2435845 1086695 2277810
1493311,1835742 882543 2348573 2590469 2614865
1493698,2128544 2198329 2002097 2778525 1244196
1493942,2420135 2313894 1732848 650831 687732
1494159,2635038 2778525 1244196 1386412 657183
1494682,723096 1928254 2024094 2277810 47583
1495611,2778525 1244196 1386412 657183 2791339
1495632,2705759 18872 79531 1162250 788342
1495732,636889 579292 1732848 1096406 2198329
1495912,415358 2660436 2441881 2420135 882543
1495925,788342 1717731 951143 2512859 1239082
1496105,1835742 1325341 779190 984924 2462072
1496330,507069 1239082 1695664 2441881 1717731
1497094,2435845 1867675 951143 1576126 2778525
1498110,1652258 1244787 1074013 2037477 1330328
1498797,2778525 1244196 1386412 657183 2791339
1499185,2778525 1244196 1386412 657183 2791339
1499404,2313894 569889 1652258 1443706 554760
1499465,636889 1368635 1732848 687732 2420135
1499477,2778525 1244196 1386412 657183 2791339
1499575,278589 35677 47583 2512859 536047
1499654,1171271 579292 636889 90273 2086041
1499892,1624781 2435845 2198329 1074013 1119495
1500269,2049946 1636910 1695664 1325341 2712481
1500784,2778525 1244196 1386412 657183 2791339
1500787,1513499 1652258 1624781 2097556 1325341
1500820,2778525 1244196 1386412 657183 2791339
1500975,1835742 882543 2825431 2590469 291669
1501942,2459081 650831 468120 1239082 2420135
1502499,2289895 2734883 2705759 1513499 265522
1503042,2796479 2106311 1830993 2750191 554760
1503197,1287265 1074013 335428 1086695 2625619
1503525,2441881 2825431 2590469 291669 35677
1503549,2796479 2106311 1830993 2750191 554760
1503860,2635038 1519543 1830993 2380306 2712481
1504661,2778525 1244196 1386412 657183 2791339
1504710,2593483 2435845 499178 1728166 2205815
1504743,499178 2106311 1876513 2097556 1794685
1504983,2778525 1244196 1386412 657183 2791339
1505076,1550605 2635038 1920047 2778525 1244196
1505305,499178 1330328 1074013 265522 788342
1505413,1830993 1119495 343377 1092821 784737
1505747,1728166 546415 35677 2277810 1717731
1506340,2778525 1244196 1386412 657183 2791339
1506533,35677 468120 2796479 668146 72465
1507675,472040 2778525 1244196 1386412 657183
1507769,882543 2086041 2796479 657183 2778525
1508174,35677 2712481 1244787 2198329 447985
1508209,2501356 1695664 374376 2698468 668146
1508340,2778525 1244196 1386412 657183 2791339
1508566,1090310 984924 668146 1239082 2459081
1508833,1550605 2512859 636889 2289895 569889
1508916,952102 374376 1096406 2512859 437245
1509138,2435845 1287265 2705759 2625619 2466095
1509317,2106311 18872 2198329 1835742 625711
1509447,374376 1867675 2734883 35677 579292
1509735,2031981 569889 2466095 2420135 650831
1510147,447985 1732848 1096406 35677 2289895
1510274,1074013 2501356 2770160 1330328 2348573
1510497,1047625 2705759 265522 1953846 2489959
1510772,1325341 335428 1244787 1830993 2198329
1510865,2128544 749431 931519 2106311 2435845
1511079,2778525 1244196 1386412 657183 2791339
1511147,2031981 2466095 554760 569889 2024094
1511168,579292 2156629 460717 1928254 2778525
1511537,2750191 1074013 768905 447985 499178
1511638,2380306 90273 636889 2289895 768905
1512091,984924 2462072 2750191 2198329 447985
1512437,1047625 1069281 2796479 554760 2313894
1513027,2037477 278589 931519 823512 2635038
1513845,1086695 1171271 2770160 2750191 447985
1513896,2778525 1244196 1386412 657183 2791339
1514140,2313894 1171271 2459081 2420135 266412
1514364,2037477 2778525 1244196 1386412 657183
1514767,2778525 1244196 1386412 657183 2791339
1514778,1984327 1728166 313851 1074013 1056667
1515008,2466095 569889 1287265 2031981 1165605
1515352,72465 266412 1636910 1830993 779190
1515362,1074013 2049946 1239082 470426 2825431
1515901,1090310 2420135 265522 1239082 1171271
1516042,768905 749431 1695664 2501356 1317915
1516053,536047 2796479 2106311 1830993 2750191
1516075,1368635 313851 2590469 734196 931519
1516201,2635038 1519543 90273 779190 1835742
1516501,2635038 2049946 768905 749431 507069
1516556,1835742 1239082 2660436 1519543 447985
1516782,2380306 2698468 47583 723096 2796479
1517097,1835742 2590469 2825431 2086041 882543
1517637,205039 415358 1074013 1086695 335428
1517992,1519543 1438082 2501356 931519 2413494
1518044,2501356 2750191 1317915 2712481 2650926
1518761,1636910 2380306 1287265 374376 1695664
1518856,2778525 1244196 1386412 657183 2791339
1519210,1438082 2049946 470426 2198329 1477734
1519233,1119495 2002097 2778525 1244196 1386412
1519365,1438082 1477734 2512859 931519 779190
1519373,749431 768905 1550605 2698468 507069
1519738,1754395 1438082 768905 2712481 2049946
1520001,436574 2205815 1624781 1717731 2277810
1520320,2778525 1244196 1386412 657183 2791339
1520667,1368635 931519 499178 2037855 788342
1520931,2435845 2128544 1695664 343377 1162250
1521112,1695664 2698468 749431 1047625 2380306
1522172,2031981 951143 1053542 830073 536047
1522312,2778525 1244196 1386412 657183 2791339
1523115,2002097 2778525 1244196 1386412 657183
1523662,35677 47583 952102 2512859 278589
1523833,35677 1330328 499178 2002097 2778525
1524141,1330328 2205815 43306 1056667 1794685
1524569,1830993 2734883 636889 749431 2128544
1524690,1096406 636889 579292 668146 278589
1524831,2825431 291669 2512859 2086041 1835742
1524843,1239082 1171271 447985 2420135 650831
1524899,1239082 2593483 1624781 2441881 768905
1525212,2778525 1244196 1386412 657183 2791339
1525296,2750191 2501356 1086695 1317915 1074013
1525489,951143 2778525 1244196 1386412 657183
1525975,2734883 1636910 90273 2698468 779190
1526577,2590469 2289895 1835742 291669 2734883
1526701,2705759 1717731 1171271 278589 460717
1526727,2778525 1244196 1386412 657183 2791339
1526785,2778525 1244196 1386412 657183 2791339
1527706,2750191 2501356 1090310 1171271 650831
1527931,265522 788342 499178 2435845 1330328
1527937,1876513 1794685 687732 1867675 335428
1528122,2198329 436574 1477734 1325341 1776330
1528611,788342 499178 35677 335428 1239082
1528715,460717 2037855 2778525 1244196 1386412
1528814,2705759 1056667 2128544 1330328 546415
1528889,2459081 668146 650831 1679143 468120
1528938,1717731 1920047 1576126 2778525 1244196
1529031,1984327 2778525 1244196 1386412 657183
1529311,2420135 2796479 1047625 650831 668146
1529438,1477734 35677 436574 931519 2356407
1530189,2489959 650831 1550605 2420135 1835742
1530961,569889 2705759 2128544 2625619 313851
1531438,1717731 507069 1728166 2489959 266412
1531600,2778525 1244196 1386412 657183 2791339
1532023,1717731 1239082 1090310 668146 2413494
1532094,1876513 43306 1096406 687732 16356
1532421,882543 972388 1477734 1140869 335428
1532669,1624781 2097556 2825431 1325341 2198329
1533065,1171271 205039 1876513 43306 1794685
1533604,1835742 1325341 779190 374376 1876513
1533608,2024094 794156 460717 1140869 951143
1535128,2778525 1244196 1386412 657183 2791339
1535173,2712481 1519543 951143 343377 1162250
1535303,579292 1096406 205039 374376 1732848
1535634,1443706 447985 2466095 2459081 2489959
1535830,2778525 1244196 1386412 657183 2791339
1536074,2778525 1244196 1386412 657183 2791339
1536307,72465 1368635 1695664 2791339 1928254
1536326,2277810 1728166 1096406 47583 1886939
1537404,931519 823512 2635038 2420135 291669
1537613,43306 687732 1794685 16356 2712481
1537963,1920047 1754395 2791339 657183 1386412
1538179,2049946 2289895 2734883 1830993 2156629
1538198,2778525 1244196 1386412 657183 2791339
1538434,2441881 1119495 2593483 1928254 2778525
1538504,1652258 2501356 1119495 1477734 1513499
1538517,2356407 794156 436574 2770160 437245
1538769,1835742 2435845 734196 1330328 830073
1538847,1876513 16356 43306 1119495 687732
1539221,2778525 1244196 1386412 657183 2791339
1539691,1239082 1624781 436574 1287265 2356407
1539754,1239082 1876513 1074013 1717731 779190
1539984,2778525 1244196 1386412 657183 2791339
1540093,2778525 1244196 1386412 657183 2791339
1540289,291669 882543 1835742 2086041 470426
1540961,1550605 1732848 1096406 823512 636889
1541143,2778525 1244196 1386412 657183 2791339
1541234,2024094 952102 794156 554760 47583
1541336,470426 35677 952102 1754395 1330328
1541513,2778525 1244196 1386412 657183 2791339
1541713,2183288 43306 1368635 723096 16356
1542351,1886939 2183288 2501356 1287265 2796479
1542557,1047625 1928254 657183 2778525 1244196
1542567,2778525 1244196 1386412 657183 2791339
1542692,2778525 1244196 1386412 657183 2791339
1542739,2356407 2778525 1244196 1386412 657183
1542957,1835742 2590469 2106311 1876513 470426
1543194,1047625 415358 47583 650831 1519543
1543283,2778525 1244196 1386412 657183 2791339
1543836,579292 1732848 499178 1886939 35677
1543982,794156 952102 47583 35677 278589
1544891,374376 1287265 625711 2625619 1047625
1544987,2778525 1244196 1386412 657183 2791339
1545305,2796479 2106311 1830993 2750191 554760
1545911,2825431 2097556 447985 2590469 2198329
1545933,2778525 1244196 1386412 657183 2791339
1546159,2037477 2435845 794156 1794685 2183288
1546316,2778525 1244196 1386412 657183 2791339
1546513,415358 265522 18872 1728166 1867675
1546628,1244787 2156629 2413494 437245 1092821
1546689,984924 2049946 1830993 2778525 1244196
1546702,2380306 2441881 1438082 2512859 2156629
1546930,2462072 784737 2705759 2205815 2778525
1547028,2778525 1244196 1386412 657183 2791339
1547114,1096406 2441881 470426 2791339 1092821
1547337,1171271 1092821 1140869 2512859 779190
1548157,2037477 374376 1287265 625711 2625619
1548827,1074013 2750191 1317915 90273 768905
1548995,35677 278589 2778525 1244196 1386412
1549018,2778525 1244196 1386412 657183 2791339
1549112,2778525 1244196 1386412 657183 2791339
1549134,2778525 1244196 1386412 657183 2791339
1549441,1047625 569889 636889 374376 1754395
1549583,2778525 1244196 1386412 657183 2791339
1549650,447985 1239082 1550605 823512 972388
1550172,2356407 436574 1624781 723096 569889
1551218,1835742 2825431 2590469 470426 830073
1552209,1086695 499178 636889 1876513 1074013
1552501,2778525 1244196 1386412 657183 2791339
1552523,1140869 2413494 460717 1244196 278589
1553600,1519543 2462072 1776330 2501356 1287265
1553713,2778525 1244196 1386412 657183 2791339
1554011,2750191 2501356 470426 1171271 830073
1554044,2501356 2750191 90273 2277810 2650926
1554165,2778525 1244196 1386412 657183 2791339
1554284,1090310 2459081 2420135 1679143 468120
1554574,984924 1438082 1624781 313851 436574
1554757,2770160 278589 536047 2778525 1244196
1555017,1287265 2698468 1652258 2466095 2501356
1555092,779190 2778525 1244196 1386412 657183
1555346,1443706 830073 1317915 2462072 415358
1555519,636889 1368635 931519 2037855 2156629
1555696,2097556 447985 823512 1886939 2289895
1555806,2614865 1652258 1876513 2049946 43306
1556006,2097556 1624781 2289895 1368635 43306
1556159,1867675 2435845 18872 2313894 788342
1557245,16356 2205815 2441881 2778525 1244196
1557697,2778525 1244196 1386412 657183 2791339
1558028,2778525 1244196 1386412 657183 2791339
1558045,2778525 1244196 1386412 657183 2791339
1558574,1287265 2650926 2501356 2750191 447985
1558576,278589 47583 1920047 1140869 79531
1559214,2441881 265522 952102 1835742 2825431
1559530,2037477 1239082 687732 546415 278589
1559558,2778525 1244196 1386412 657183 2791339
1559586,415358 1443706 830073 1317915 2462072
1559597,437245 2778525 1244196 1386412 657183
1559651,436574 2356407 2778525 1244196 1386412
1559677,1886939 2420135 1776330 1047625 2024094
1559927,2796479 2106311 1830993 2750191 554760
1560537,374376 2462072 2435845 2128544 415358
1560616,1624781 1728166 507069 472040 1652258
1560930,687732 1835742 1876513 1867675 2086041
1561606,1867675 43306 2705759 1074013 1794685
1562152,1096406 1732848 2489959 1438082 1876513
1562513,1244787 1830993 2712481 1092821 636889
1562712,291669 2825431 2441881 2348573 335428
1562759,972388 2356407 35677 335428 734196
1563071,1090310 650831 668146 1047625 2796479
1563437,2778525 1244196 1386412 657183 2791339
1564097,2205815 2413494 1092821 2778525 1244196
1564599,1074013 1047625 1086695 447985 2435845
1565757,47583 569889 1287265 2466095 205039
1565867,2435845 2106311 1239082 1636910 79531
1566594,1438082 437245 1830993 1652258 1576126
1566710,2825431 2590469 265522 1636910 2348573
1566735,2778525 1244196 1386412 657183 2791339
1567405,499178 749431 1162250 536047 2778525
1567667,2501356 768905 1317915 415358 2698468
1567767,1636910 1513499 2750191 1652258 2097556
1568379,18872 1732848 2778525 1244196 1386412
1568872,43306 265522 2705759 2698468 1119495
1569501,2348573 2770160 1732848 470426 1244787
1570317,1368635 2049946 2037855 931519 1928254
1571166,415358 794156 2128544 779190 536047
1571923,2590469 1835742 2825431 415358 291669
1572317,1624781 1835742 2512859 779190 830073
1572470,1717731 1239082 507069 335428 35677
1572873,1244787 2156629 2198329 2097556 2413494
1573513,2778525 1244196 1386412 657183 2791339
1573691,2650926 1171271 90273 447985 2770160
1573803,2106311 1652258 2037855 1984327 72465
1575003,1047625 1732848 650831 2734883 2705759
1575137,2778525 1244196 1386412 657183 2791339
1575224,779190 823512 2778525 2778525 1244196
1575301,554760 2660436 668146 265522 2459081
1576008,1069281 1886939 2501356 460717 1287265
1576228,2462072 984924 2770160 931519 1438082
1576612,2441881 335428 2205815 47583 1239082
1576846,1317915 1287265 2698468 1165605 2712481
1577635,507069 734196 79531 2002097 1244196
1577923,1317915 2750191 768905 2712481 1695664
1578301,291669 1835742 374376 1624781 2097556
1578538,951143 723096 2198329 35677 952102
1579208,882543 2037855 1092821 79531 437245
1579625,1636910 2380306 2049946 1165605 1695664
1579715,2198329 1325341 2156629 1119495 779190
1580501,2356407 1438082 1477734 1624781 2205815
1580604,1732848 1096406 2024094 668146 579292
1580887,823512 2778525 2778525 1244196 1386412
1581095,2049946 749431 313851 1636910 2712481
1581540,2770160 2380306 1876513 1330328 90273
1581724,436574 1624781 2198329 1239082 1776330
1581857,1835742 16356 291669 2086041 507069
1581998,447985 2097556 1096406 1624781 1244787
1582653,2778525 1244196 1386412 657183 2791339
1582791,2778525 1244196 1386412 657183 2791339
1583026,47583 2024094 1886939 447985 569889
1583163,1119495 2156629 2413494 1325341 1244787
1583325,2590469 1239082 436574 2356407 90273
1584336,2778525 1244196 1386412 657183 2791339
1584809,2049946 1368635 768905 313851 1636910
1585026,1835742 1636910 972388 2512859 1876513
1585345,1477734 447985 35677 931519 1576126
1585679,1550605 47583 569889 1140869 2660436
1585840,2778525 1244196 1386412 657183 2791339
1586126,1443706 830073 1317915 2462072 415358
1586490,1835742 1519543 1732848 1244787 2086041
1586850,2778525 1244196 1386412 657183 2791339
1587284,2778525 1244196 1386412 657183 2791339
1587892,2289895 265522 2380306 2097556 2420135
1588255,2459081 650831 468120 2420135 2501356
1588346,1835742 447985 1477734 2031981 2466095
1588420,1330328 1876513 2205815 2635038 2441881
1588581,2778525 1244196 1386412 657183 2791339
1588591,2778525 1244196 1386412 657183 2791339
1588749,2712481 1695664 1920047 1636910 1754395
1589048,2277810 1717731 335428 2593483 470426
1589503,1317915 2156629 779190 2734883 2698468
1589633,2778525 1244196 1386412 657183 2791339
1589832,16356 2698468 2380306 2501356 507069
1590150,668146 650831 72465 2031981 1835742
1590403,2380306 1754395 2156629 1092821 1386412
1590428,18872 2489959 951143 1830993 2796479
1590983,2778525 1244196 1386412 657183 2791339
1591203,2778525 1244196 1386412 657183 2791339
1591944,1754395 1330328 35677 2501356 2635038
1592109,1287265 2380306 1368635 1636910 1317915
1592608,2778525 1244196 1386412 657183 2791339
1592743,2660436 1053542 823512 1477734 2778525
1593207,2380306 1368635 2512859 1119495 2037855
1593252,2501356 625711 1920047 1830993 749431
1593380,2750191 569889 650831 1953846 468120
1594532,415358 1728166 2348573 1047625 499178
1594553,2734883 1636910 1165605 2024094 1953846
